date,location,latitude,longitude,elevation_m,temp_min_c,temp_max_c,temp_avg_c,humidity_pct,rainfall_mm,wind_speed_kmh,sunshine_hours,month,day,day_of_year,year,is_rainy_season
2022-07-27,Nyarugenge,-1.94,30.06,1567,1.9,21.8,11.8,58.7,0.0,1.1,,7,27,208,2022,0
2022-07-28,Nyarugenge,-1.94,30.06,1567,0.7,18.3,9.5,59.4,0.0,2.7,8.7,7,28,209,2022,0
2022-07-29,Nyarugenge,-1.94,30.06,1567,0.4,20.3,10.4,61.2,3.3,,7.5,7,29,210,2022,0
2022-07-30,Nyarugenge,-1.94,30.06,1567,1.7,21.3,11.5,63.7,0.0,9.8,10.1,7,30,211,2022,0
2022-07-31,Nyarugenge,-1.94,30.06,1567,3.0,19.7,11.3,61.2,1.5,2.1,8.9,7,31,212,2022,0
2022-08-01,Nyarugenge,-1.94,30.06,1567,2.6,19.8,11.2,54.2,0.0,4.2,8.6,8,1,213,2022,0
2022-08-02,Nyarugenge,-1.94,30.06,1567,1.8,20.5,11.1,55.3,2.0,4.6,8.2,8,2,214,2022,0
2022-08-03,Nyarugenge,-1.94,30.06,1567,2.4,20.4,11.4,54.2,4.9,0.2,5.2,8,3,215,2022,0
2022-08-04,Nyarugenge,-1.94,30.06,1567,2.0,21.1,11.5,52.0,0.0,3.3,12.0,8,4,216,2022,0
2022-08-05,Nyarugenge,-1.94,30.06,1567,3.4,21.8,12.6,53.5,0.0,2.9,7.4,8,5,217,2022,0
2022-08-06,Nyarugenge,-1.94,30.06,1567,3.0,20.5,11.7,58.6,0.0,7.2,11.2,8,6,218,2022,0
2022-08-07,Nyarugenge,-1.94,30.06,1567,2.1,20.0,11.1,59.0,0.0,1.7,10.6,8,7,219,2022,0
2022-08-08,Nyarugenge,-1.94,30.06,1567,1.4,21.7,11.5,56.7,0.0,2.4,10.4,8,8,220,2022,0
2022-08-09,Nyarugenge,-1.94,30.06,1567,3.9,22.3,,56.0,0.0,1.4,11.9,8,9,221,2022,0
2022-08-10,Nyarugenge,-1.94,30.06,1567,4.2,21.9,13.0,56.0,0.0,3.1,10.7,8,10,222,2022,0
2022-08-11,Nyarugenge,-1.94,30.06,1567,3.6,22.7,13.1,58.4,0.0,1.7,9.3,8,11,223,2022,0
2022-08-12,Nyarugenge,-1.94,30.06,1567,5.0,21.2,13.1,55.3,0.0,3.7,9.8,8,12,224,2022,0
2022-08-13,Nyarugenge,-1.94,30.06,1567,4.9,22.1,13.5,55.3,0.0,1.9,12.2,8,13,225,2022,0
2022-08-14,Nyarugenge,-1.94,30.06,1567,3.5,21.3,12.4,56.3,0.0,3.9,11.3,8,14,226,2022,0
2022-08-15,Nyarugenge,-1.94,30.06,1567,3.9,23.4,13.6,56.6,0.5,4.1,10.4,8,15,227,2022,0
2022-08-16,Nyarugenge,-1.94,30.06,1567,4.5,21.8,13.2,55.6,1.5,3.0,6.1,8,16,228,2022,0
2022-08-17,Nyarugenge,-1.94,30.06,1567,3.8,23.4,13.6,54.9,0.0,1.9,12.7,8,17,229,2022,0
2022-08-18,Nyarugenge,-1.94,30.06,1567,,21.4,13.3,55.4,0.0,1.4,10.7,8,18,230,2022,0
2022-08-19,Nyarugenge,-1.94,30.06,1567,2.7,20.9,11.8,56.4,0.0,4.9,9.9,8,19,231,2022,0
2022-08-20,Nyarugenge,-1.94,30.06,1567,2.1,22.2,12.2,59.2,0.0,2.2,11.2,8,20,232,2022,0
2022-08-21,Nyarugenge,-1.94,30.06,1567,5.8,23.5,14.6,60.9,0.0,3.9,,8,21,233,2022,0
2022-08-22,Nyarugenge,-1.94,30.06,1567,4.0,22.1,13.1,57.8,0.0,2.1,10.5,8,22,234,2022,0
2022-08-23,Nyarugenge,-1.94,30.06,1567,4.5,23.0,13.7,56.6,0.0,1.3,11.3,8,23,235,2022,0
2022-08-24,Nyarugenge,-1.94,30.06,1567,5.9,23.6,14.8,54.8,0.0,3.4,11.1,8,24,236,2022,0
2022-08-25,Nyarugenge,-1.94,30.06,1567,5.2,24.0,14.6,58.2,0.0,6.5,12.0,8,25,237,2022,0
2022-08-26,Nyarugenge,-1.94,30.06,1567,6.3,23.3,14.8,63.1,0.0,4.1,9.8,8,26,238,2022,0
2022-08-27,Nyarugenge,-1.94,30.06,1567,4.8,22.7,13.8,61.4,0.0,2.8,12.2,8,27,239,2022,0
2022-08-28,Nyarugenge,-1.94,30.06,1567,3.9,23.5,13.7,59.6,0.0,0.1,10.2,8,28,240,2022,0
2022-08-29,Nyarugenge,-1.94,30.06,1567,6.1,23.5,14.8,59.9,0.0,1.2,10.4,8,29,241,2022,0
2022-08-30,Nyarugenge,-1.94,30.06,1567,4.7,23.8,14.3,57.1,2.0,6.5,6.4,8,30,242,2022,0
2022-08-31,Nyarugenge,-1.94,30.06,1567,3.8,,12.8,57.2,0.0,1.5,12.2,8,31,243,2022,0
2022-09-01,Nyarugenge,-1.94,30.06,1567,4.4,20.5,12.4,66.5,16.2,0.0,3.8,9,1,244,2022,1
2022-09-02,Nyarugenge,-1.94,30.06,1567,4.1,24.1,14.1,70.3,17.5,3.4,2.4,9,2,245,2022,1
2022-09-03,Nyarugenge,-1.94,30.06,1567,,24.4,14.9,71.8,16.1,2.4,4.1,9,3,246,2022,1
2022-09-04,Nyarugenge,-1.94,30.06,1567,4.5,23.3,13.9,77.6,12.6,1.8,4.4,9,4,247,2022,1
2022-09-05,Nyarugenge,-1.94,30.06,1567,3.9,22.3,13.1,80.2,6.5,1.1,6.7,9,5,248,2022,1
2022-09-06,Nyarugenge,-1.94,30.06,1567,4.6,22.1,13.3,82.7,17.4,5.9,4.5,9,6,249,2022,1
2022-09-07,Nyarugenge,-1.94,30.06,1567,4.6,21.4,13.0,82.8,8.0,5.8,9.3,9,7,250,2022,1
2022-09-08,Nyarugenge,-1.94,30.06,1567,3.5,23.9,13.7,84.0,20.9,0.7,4.7,9,8,251,2022,1
2022-09-09,Nyarugenge,-1.94,30.06,1567,4.8,22.8,13.8,87.6,8.2,3.9,7.3,9,9,252,2022,1
2022-09-10,Nyarugenge,-1.94,30.06,1567,4.8,22.3,13.5,80.7,14.0,3.6,3.5,9,10,253,2022,1
2022-09-11,Nyarugenge,-1.94,30.06,1567,6.4,22.1,14.2,80.6,0.9,1.4,3.5,9,11,254,2022,1
2022-09-12,Nyarugenge,-1.94,30.06,1567,4.7,23.7,14.2,78.9,0.0,1.0,10.4,9,12,255,2022,1
2022-09-13,Nyarugenge,-1.94,30.06,1567,4.7,23.1,13.9,81.0,22.8,2.4,2.7,9,13,256,2022,1
2022-09-14,Nyarugenge,-1.94,30.06,1567,4.7,23.9,14.3,80.0,19.4,1.6,1.4,9,14,257,2022,1
2022-09-15,Nyarugenge,-1.94,30.06,1567,4.3,22.1,13.2,81.5,16.2,1.5,3.8,9,15,258,2022,1
2022-09-16,Nyarugenge,-1.94,30.06,1567,7.0,24.0,15.5,83.7,7.2,1.2,7.0,9,16,259,2022,1
2022-09-17,Nyarugenge,-1.94,30.06,1567,5.9,25.1,15.5,82.8,9.4,5.6,7.2,9,17,260,2022,1
2022-09-18,Nyarugenge,-1.94,30.06,1567,6.2,24.1,15.1,83.1,18.8,2.4,3.6,9,18,261,2022,1
2022-09-19,Nyarugenge,-1.94,30.06,1567,5.8,25.0,15.4,82.6,,4.9,11.3,9,19,262,2022,1
2022-09-20,Nyarugenge,-1.94,30.06,1567,5.2,23.9,14.6,86.1,6.5,2.9,7.7,9,20,263,2022,1
2022-09-21,Nyarugenge,-1.94,30.06,1567,5.7,24.5,15.1,84.4,13.2,6.2,5.0,9,21,264,2022,1
2022-09-22,Nyarugenge,-1.94,30.06,1567,5.7,22.5,14.1,82.8,4.5,1.0,9.6,9,22,265,2022,1
2022-09-23,Nyarugenge,-1.94,30.06,1567,6.9,25.6,16.2,81.6,0.0,2.8,9.4,9,23,266,2022,1
2022-09-24,Nyarugenge,-1.94,30.06,1567,5.9,24.5,15.2,84.5,0.0,8.2,10.2,9,24,267,2022,1
2022-09-25,Nyarugenge,-1.94,30.06,1567,6.2,25.3,15.7,84.8,8.5,1.9,10.1,9,25,268,2022,1
2022-09-26,Nyarugenge,-1.94,30.06,1567,5.3,25.8,15.5,83.3,15.2,0.0,2.2,9,26,269,2022,1
2022-09-27,Nyarugenge,-1.94,30.06,1567,4.9,25.0,15.0,86.4,32.4,5.5,2.9,9,27,270,2022,1
2022-09-28,Nyarugenge,-1.94,30.06,1567,5.8,24.1,15.0,83.9,3.8,1.8,2.6,9,28,271,2022,1
2022-09-29,Nyarugenge,-1.94,30.06,1567,6.9,23.0,15.0,85.6,28.4,2.2,1.8,9,29,272,2022,1
2022-09-30,Nyarugenge,-1.94,30.06,1567,7.2,23.4,15.3,85.3,19.6,2.2,4.3,9,30,273,2022,1
2022-10-01,Nyarugenge,-1.94,30.06,1567,4.7,24.8,14.7,84.9,0.0,2.7,12.1,10,1,274,2022,1
2022-10-02,Nyarugenge,-1.94,30.06,1567,6.3,22.2,14.3,82.3,14.0,2.0,5.0,10,2,275,2022,1
2022-10-03,Nyarugenge,-1.94,30.06,1567,4.9,25.0,14.9,83.2,0.0,6.7,10.6,10,3,276,2022,1
2022-10-04,Nyarugenge,-1.94,30.06,1567,6.5,24.2,15.3,85.2,0.0,2.5,13.1,10,4,277,2022,1
2022-10-05,Nyarugenge,-1.94,30.06,1567,5.6,23.0,14.3,86.0,17.7,0.4,2.8,10,5,278,2022,1
2022-10-06,Nyarugenge,-1.94,30.06,1567,5.4,23.6,14.5,86.3,15.8,4.9,4.3,10,6,279,2022,1
2022-10-07,Nyarugenge,-1.94,30.06,1567,6.0,24.6,15.3,,11.8,1.4,2.9,10,7,280,2022,1
2022-10-08,Nyarugenge,-1.94,30.06,1567,7.7,25.1,16.4,82.7,12.1,2.3,3.4,10,8,281,2022,1
2022-10-09,Nyarugenge,-1.94,30.06,1567,6.4,24.9,15.7,82.3,5.1,1.2,8.5,10,9,282,2022,1
2022-10-10,Nyarugenge,-1.94,30.06,1567,4.9,23.5,14.2,83.6,3.2,2.9,5.7,10,10,283,2022,1
2022-10-11,Nyarugenge,-1.94,30.06,1567,4.7,24.5,14.6,83.2,22.3,5.4,4.5,10,11,284,2022,1
2022-10-12,Nyarugenge,-1.94,30.06,1567,6.8,23.6,15.2,84.0,15.0,3.3,1.4,10,12,285,2022,1
2022-10-13,Nyarugenge,-1.94,30.06,1567,4.7,23.2,,84.1,4.0,5.2,7.2,10,13,286,2022,1
2022-10-14,Nyarugenge,-1.94,30.06,1567,5.2,23.9,14.5,81.4,8.2,0.5,9.0,10,14,287,2022,1
2022-10-15,Nyarugenge,-1.94,30.06,1567,6.1,23.9,15.0,81.5,18.9,2.4,6.0,10,15,288,2022,1
2022-10-16,Nyarugenge,-1.94,30.06,1567,5.3,24.2,14.8,79.3,12.8,2.9,3.8,10,16,289,2022,1
2022-10-17,Nyarugenge,-1.94,30.06,1567,5.2,24.9,15.1,79.7,11.6,3.3,3.3,10,17,290,2022,1
2022-10-18,Nyarugenge,-1.94,30.06,1567,5.0,22.3,13.6,78.0,20.3,3.5,3.3,10,18,291,2022,1
2022-10-19,Nyarugenge,-1.94,30.06,1567,6.2,23.6,14.9,81.7,0.0,7.4,9.7,10,19,292,2022,1
2022-10-20,Nyarugenge,-1.94,30.06,1567,5.3,24.5,14.9,84.3,0.0,1.8,11.0,10,20,293,2022,1
2022-10-21,Nyarugenge,-1.94,30.06,1567,4.6,23.0,13.8,81.8,3.9,0.4,5.2,10,21,294,2022,1
2022-10-22,Nyarugenge,-1.94,30.06,1567,7.0,24.8,15.9,76.8,0.0,3.3,10.8,10,22,295,2022,1
2022-10-23,Nyarugenge,-1.94,30.06,1567,5.4,24.9,15.2,79.1,0.0,4.4,9.9,10,23,296,2022,1
2022-10-24,Nyarugenge,-1.94,30.06,1567,6.3,,15.8,,9.6,3.6,9.0,10,24,297,2022,1
2022-10-25,Nyarugenge,-1.94,30.06,1567,5.1,22.8,14.0,84.5,12.5,1.0,2.6,10,25,298,2022,1
2022-10-26,Nyarugenge,-1.94,30.06,1567,7.4,24.0,15.7,83.5,0.0,1.5,10.8,10,26,299,2022,1
2022-10-27,Nyarugenge,-1.94,30.06,1567,5.5,23.4,14.5,80.6,0.0,1.8,9.6,10,27,300,2022,1
2022-10-28,Nyarugenge,-1.94,30.06,1567,6.0,24.2,15.1,84.2,12.2,6.6,4.4,10,28,301,2022,1
2022-10-29,Nyarugenge,-1.94,30.06,1567,6.5,24.3,15.4,83.0,2.0,2.4,6.9,10,29,302,2022,1
2022-10-30,Nyarugenge,-1.94,30.06,1567,5.7,23.1,14.4,84.0,7.4,2.1,11.1,10,30,303,2022,1
2022-10-31,Nyarugenge,-1.94,30.06,1567,5.2,21.7,13.4,82.2,7.3,2.4,7.9,10,31,304,2022,1
2022-11-01,Nyarugenge,-1.94,30.06,1567,4.3,22.8,13.5,83.0,4.9,2.7,8.2,11,1,305,2022,1
2022-11-02,Nyarugenge,-1.94,30.06,1567,6.7,22.4,14.5,82.9,13.6,3.3,4.6,11,2,306,2022,1
2022-11-03,Nyarugenge,-1.94,30.06,1567,6.9,24.2,15.5,85.1,0.0,2.5,10.4,11,3,307,2022,1
2022-11-04,Nyarugenge,-1.94,30.06,1567,7.1,24.4,15.8,81.5,0.0,4.3,11.7,11,4,308,2022,1
2022-11-05,Nyarugenge,-1.94,30.06,1567,7.4,23.6,15.5,80.2,9.6,1.7,4.8,11,5,309,2022,1
2022-11-06,Nyarugenge,-1.94,30.06,1567,5.8,23.8,14.8,81.6,0.0,2.0,12.0,11,6,310,2022,1
2022-11-07,Nyarugenge,-1.94,30.06,1567,6.2,22.1,14.1,83.5,0.0,0.9,9.9,11,7,311,2022,1
2022-11-08,Nyarugenge,-1.94,30.06,1567,6.0,22.9,14.4,80.1,10.1,3.5,6.0,11,8,312,2022,1
2022-11-09,Nyarugenge,-1.94,30.06,1567,6.7,25.0,15.8,86.3,8.1,2.8,6.6,11,9,313,2022,1
2022-11-10,Nyarugenge,-1.94,30.06,1567,5.4,23.2,14.3,85.6,5.9,1.9,8.5,11,10,314,2022,1
2022-11-11,Nyarugenge,-1.94,30.06,1567,5.1,25.4,15.3,83.6,9.8,4.8,7.4,11,11,315,2022,1
2022-11-12,Nyarugenge,-1.94,30.06,1567,7.2,23.4,15.3,82.0,0.0,0.8,10.2,11,12,316,2022,1
2022-11-13,Nyarugenge,-1.94,30.06,1567,6.6,23.1,14.9,82.3,2.9,6.3,4.1,11,13,317,2022,1
2022-11-14,Nyarugenge,-1.94,30.06,1567,4.5,23.3,13.9,84.8,4.5,,9.8,11,14,318,2022,1
2022-11-15,Nyarugenge,-1.94,30.06,1567,5.7,24.9,15.3,85.8,9.6,3.4,8.4,11,15,319,2022,1
2022-11-16,Nyarugenge,-1.94,30.06,1567,5.3,23.5,14.4,86.6,5.5,1.5,6.9,11,16,320,2022,1
2022-11-17,Nyarugenge,-1.94,30.06,1567,5.8,24.3,15.1,86.7,12.3,5.9,4.6,11,17,321,2022,1
2022-11-18,Nyarugenge,-1.94,30.06,1567,4.2,24.5,14.4,83.9,7.1,5.0,8.4,11,18,322,2022,1
2022-11-19,Nyarugenge,-1.94,30.06,1567,6.2,22.2,14.2,82.6,17.6,2.8,4.7,11,19,323,2022,1
2022-11-20,Nyarugenge,-1.94,30.06,1567,6.8,24.8,15.8,83.5,14.6,3.0,3.0,11,20,324,2022,1
2022-11-21,Nyarugenge,-1.94,30.06,1567,,22.3,13.0,85.3,6.1,3.9,8.4,11,21,325,2022,1
2022-11-22,Nyarugenge,-1.94,30.06,1567,4.4,21.6,13.0,86.6,12.6,1.1,2.0,11,22,326,2022,1
2022-11-23,Nyarugenge,-1.94,30.06,1567,5.5,22.0,13.8,87.2,0.0,2.4,10.0,11,23,327,2022,1
2022-11-24,Nyarugenge,-1.94,30.06,1567,4.0,23.1,13.5,88.9,0.0,1.5,10.1,11,24,328,2022,1
2022-11-25,Nyarugenge,-1.94,30.06,1567,3.7,21.4,12.6,87.4,22.7,6.7,2.4,11,25,329,2022,1
2022-11-26,Nyarugenge,-1.94,30.06,1567,3.7,21.4,12.5,86.1,7.7,2.7,5.5,11,26,330,2022,1
2022-11-27,Nyarugenge,-1.94,30.06,1567,6.1,23.7,14.9,86.7,0.7,1.0,5.5,11,27,331,2022,1
2022-11-28,Nyarugenge,-1.94,30.06,1567,4.7,22.4,13.5,85.5,0.0,2.8,11.0,11,28,332,2022,1
2022-11-29,Nyarugenge,-1.94,30.06,1567,,23.0,13.8,82.6,0.0,7.5,11.8,11,29,333,2022,1
2022-11-30,Nyarugenge,-1.94,30.06,1567,4.1,23.4,13.7,84.2,0.0,7.3,9.0,11,30,334,2022,1
2022-12-01,Nyarugenge,-1.94,30.06,1567,4.0,22.8,13.4,84.1,0.0,7.8,10.5,12,1,335,2022,1
2022-12-02,Nyarugenge,-1.94,30.06,1567,4.6,23.2,13.9,80.4,0.0,3.7,11.4,12,2,336,2022,1
2022-12-03,Nyarugenge,-1.94,30.06,1567,4.6,22.6,13.6,82.1,5.7,2.8,10.2,12,3,337,2022,1
2022-12-04,Nyarugenge,-1.94,30.06,1567,5.3,22.6,13.9,82.3,7.5,4.4,8.2,12,4,338,2022,1
2022-12-05,Nyarugenge,-1.94,30.06,1567,2.8,21.4,12.1,80.6,25.5,1.8,4.1,12,5,339,2022,1
2022-12-06,Nyarugenge,-1.94,30.06,1567,4.7,21.4,13.0,78.6,13.8,4.7,2.9,12,6,340,2022,1
2022-12-07,Nyarugenge,-1.94,30.06,1567,4.1,21.3,12.7,81.7,3.5,,11.1,12,7,341,2022,1
2022-12-08,Nyarugenge,-1.94,30.06,1567,4.0,22.1,13.0,83.7,0.0,2.2,9.9,12,8,342,2022,1
2022-12-09,Nyarugenge,-1.94,30.06,1567,2.7,,13.1,84.9,0.0,2.0,10.0,12,9,343,2022,1
2022-12-10,Nyarugenge,-1.94,30.06,1567,3.7,23.4,13.5,85.5,0.0,2.4,12.5,12,10,344,2022,1
2022-12-11,Nyarugenge,-1.94,30.06,1567,2.3,22.9,12.6,85.9,8.4,3.4,8.2,12,11,345,2022,1
2022-12-12,Nyarugenge,-1.94,30.06,1567,3.8,23.8,13.8,83.9,0.0,1.7,8.8,12,12,346,2022,1
2022-12-13,Nyarugenge,-1.94,30.06,1567,4.3,22.2,13.3,84.4,18.2,3.8,2.2,12,13,347,2022,1
2022-12-14,Nyarugenge,-1.94,30.06,1567,3.4,22.8,13.1,85.1,0.0,2.6,9.8,12,14,348,2022,1
2022-12-15,Nyarugenge,-1.94,30.06,1567,4.5,20.7,12.6,90.0,12.6,3.1,6.1,12,15,349,2022,1
2022-12-16,Nyarugenge,-1.94,30.06,1567,3.0,21.4,12.2,88.0,3.6,4.9,8.9,12,16,350,2022,1
2022-12-17,Nyarugenge,-1.94,30.06,1567,2.8,21.9,12.4,85.9,0.0,0.9,10.9,12,17,351,2022,1
2022-12-18,Nyarugenge,-1.94,30.06,1567,1.7,22.1,11.9,81.7,0.0,3.3,10.1,12,18,352,2022,1
2022-12-19,Nyarugenge,-1.94,30.06,1567,4.8,21.8,13.3,86.2,0.0,0.0,12.1,12,19,353,2022,1
2022-12-20,Nyarugenge,-1.94,30.06,1567,3.2,21.1,12.1,84.7,4.9,5.0,5.5,12,20,354,2022,1
2022-12-21,Nyarugenge,-1.94,30.06,1567,3.3,19.8,11.6,82.3,0.0,3.2,11.8,12,21,355,2022,1
2022-12-22,Nyarugenge,-1.94,30.06,1567,2.4,20.3,11.4,82.4,3.6,2.2,9.0,12,22,356,2022,1
2022-12-23,Nyarugenge,-1.94,30.06,1567,1.9,,12.2,86.0,14.1,0.3,2.0,12,23,357,2022,1
2022-12-24,Nyarugenge,-1.94,30.06,1567,4.5,20.0,12.3,83.0,0.0,2.4,11.9,12,24,358,2022,1
2022-12-25,Nyarugenge,-1.94,30.06,1567,3.7,21.0,12.4,82.9,0.0,2.8,12.2,12,25,359,2022,1
2022-12-26,Nyarugenge,-1.94,30.06,1567,3.5,22.4,13.0,79.0,12.7,0.5,1.0,12,26,360,2022,1
2022-12-27,Nyarugenge,-1.94,30.06,1567,4.2,22.4,13.3,82.9,13.2,4.0,4.1,12,27,361,2022,1
2022-12-28,Nyarugenge,-1.94,30.06,1567,3.9,21.7,12.8,84.2,14.4,3.5,4.4,12,28,362,2022,1
2022-12-29,Nyarugenge,-1.94,30.06,1567,3.3,20.2,11.7,82.5,13.6,4.6,3.8,12,29,363,2022,1
2022-12-30,Nyarugenge,-1.94,30.06,1567,3.8,20.1,12.0,80.5,11.5,4.4,2.7,12,30,364,2022,1
2022-12-31,Nyarugenge,-1.94,30.06,1567,2.8,20.9,11.9,78.5,12.6,2.9,4.2,12,31,365,2022,1
2023-01-01,Nyarugenge,-1.94,30.06,1567,2.7,21.8,12.3,68.8,0.0,4.8,10.7,1,1,1,2023,0
2023-01-02,Nyarugenge,-1.94,30.06,1567,2.0,20.2,11.1,66.5,0.0,1.1,11.4,1,2,2,2023,0
2023-01-03,Nyarugenge,-1.94,30.06,1567,0.2,20.5,10.3,64.6,0.0,1.3,11.7,1,3,3,2023,0
2023-01-04,Nyarugenge,-1.94,30.06,1567,3.1,18.9,11.0,64.6,0.0,1.8,11.2,1,4,4,2023,0
2023-01-05,Nyarugenge,-1.94,30.06,1567,1.9,20.7,11.3,62.0,0.0,2.5,10.4,1,5,5,2023,0
2023-01-06,Nyarugenge,-1.94,30.06,1567,1.9,21.1,11.5,61.5,0.0,1.6,11.7,1,6,6,2023,0
2023-01-07,Nyarugenge,-1.94,30.06,1567,1.3,19.7,10.5,57.8,,2.8,10.1,1,7,7,2023,0
2023-01-08,Nyarugenge,-1.94,30.06,1567,1.9,20.2,11.1,59.0,2.7,6.8,10.8,1,8,8,2023,0
2023-01-09,Nyarugenge,-1.94,30.06,1567,2.3,19.1,10.7,59.1,1.9,3.6,6.3,1,9,9,2023,0
2023-01-10,Nyarugenge,-1.94,30.06,1567,2.2,19.0,10.6,57.3,2.2,1.0,8.2,1,10,10,2023,0
2023-01-11,Nyarugenge,-1.94,30.06,1567,1.7,20.0,10.8,60.6,2.1,2.1,6.9,1,11,11,2023,0
2023-01-12,Nyarugenge,-1.94,30.06,1567,2.5,18.3,10.4,56.8,0.0,6.0,9.9,1,12,12,2023,0
2023-01-13,Nyarugenge,-1.94,30.06,1567,0.5,20.6,10.6,59.5,2.1,2.9,6.6,1,13,13,2023,0
2023-01-14,Nyarugenge,-1.94,30.06,1567,1.7,19.6,10.7,61.8,0.0,4.2,14.5,1,14,14,2023,0
2023-01-15,Nyarugenge,-1.94,30.06,1567,0.3,19.1,9.7,59.5,0.0,0.9,12.9,1,15,15,2023,0
2023-01-16,Nyarugenge,-1.94,30.06,1567,1.3,20.6,10.9,57.8,0.0,2.0,10.6,1,16,16,2023,0
2023-01-17,Nyarugenge,-1.94,30.06,1567,,20.2,11.2,58.2,0.0,3.8,11.6,1,17,17,2023,0
2023-01-18,Nyarugenge,-1.94,30.06,1567,0.8,20.5,10.7,59.7,0.0,1.8,10.9,1,18,18,2023,0
2023-01-19,Nyarugenge,-1.94,30.06,1567,1.7,19.5,10.6,58.6,0.0,2.1,10.6,1,19,19,2023,0
2023-01-20,Nyarugenge,-1.94,30.06,1567,-0.4,19.8,9.7,57.8,0.0,0.0,10.2,1,20,20,2023,0
2023-01-21,Nyarugenge,-1.94,30.06,1567,-0.1,17.6,8.7,59.8,0.0,0.8,9.9,1,21,21,2023,0
2023-01-22,Nyarugenge,-1.94,30.06,1567,1.3,19.2,10.3,58.0,0.7,2.2,7.1,1,22,22,2023,0
2023-01-23,Nyarugenge,-1.94,30.06,1567,0.1,18.3,9.2,58.9,0.0,0.7,9.5,1,23,23,2023,0
2023-01-24,Nyarugenge,-1.94,30.06,1567,0.5,18.4,9.4,58.4,1.9,0.0,6.5,1,24,24,2023,0
2023-01-25,Nyarugenge,-1.94,30.06,1567,0.7,19.5,10.1,53.4,0.0,4.7,11.4,1,25,25,2023,0
2023-01-26,Nyarugenge,-1.94,30.06,1567,2.0,19.8,10.9,55.8,0.0,0.0,10.2,1,26,26,2023,0
2023-01-27,Nyarugenge,-1.94,30.06,1567,0.6,20.1,10.3,56.3,0.0,0.6,12.1,1,27,27,2023,0
2023-01-28,Nyarugenge,-1.94,30.06,1567,1.2,17.5,9.4,52.9,0.0,2.0,13.1,1,28,28,2023,0
2023-01-29,Nyarugenge,-1.94,30.06,1567,1.6,19.8,10.7,59.2,0.0,1.3,11.8,1,29,29,2023,0
2023-01-30,Nyarugenge,-1.94,30.06,1567,0.9,16.9,8.9,59.3,0.0,1.1,10.1,1,30,30,2023,0
2023-01-31,Nyarugenge,-1.94,30.06,1567,-1.3,17.1,7.9,57.5,0.0,4.7,11.3,1,31,31,2023,0
2023-02-01,Nyarugenge,-1.94,30.06,1567,-1.5,18.6,8.5,55.5,2.5,2.4,8.0,2,1,32,2023,0
2023-02-02,Nyarugenge,-1.94,30.06,1567,0.6,18.6,9.6,54.3,0.0,1.2,9.8,2,2,33,2023,0
2023-02-03,Nyarugenge,-1.94,30.06,1567,1.1,18.8,10.0,56.7,0.0,5.8,9.4,2,3,34,2023,0
2023-02-04,Nyarugenge,-1.94,30.06,1567,1.0,16.8,8.9,56.5,0.0,4.6,9.7,2,4,35,2023,0
2023-02-05,Nyarugenge,-1.94,30.06,1567,0.8,17.6,9.2,57.5,0.0,3.1,10.6,2,5,36,2023,0
2023-02-06,Nyarugenge,-1.94,30.06,1567,1.1,18.1,9.6,55.1,0.0,1.4,10.4,2,6,37,2023,0
2023-02-07,Nyarugenge,-1.94,30.06,1567,-0.9,19.1,9.1,53.8,0.0,2.8,10.8,2,7,38,2023,0
2023-02-08,Nyarugenge,-1.94,30.06,1567,-0.2,18.5,9.2,54.3,0.9,2.5,6.7,2,8,39,2023,0
2023-02-09,Nyarugenge,-1.94,30.06,1567,1.1,18.7,9.9,53.8,0.0,1.1,10.3,2,9,40,2023,0
2023-02-10,Nyarugenge,-1.94,30.06,1567,1.8,17.5,9.7,54.2,0.0,3.8,9.5,2,10,41,2023,0
2023-02-11,Nyarugenge,-1.94,30.06,1567,0.3,18.7,9.5,55.7,0.0,1.5,10.9,2,11,42,2023,0
2023-02-12,Nyarugenge,-1.94,30.06,1567,1.6,19.8,10.7,55.0,0.0,4.7,11.0,2,12,43,2023,0
2023-02-13,Nyarugenge,-1.94,30.06,1567,-0.7,18.1,8.7,53.1,0.0,1.6,9.7,2,13,44,2023,0
2023-02-14,Nyarugenge,-1.94,30.06,1567,0.8,18.7,9.7,56.6,10.7,0.5,1.6,2,14,45,2023,0
2023-02-15,Nyarugenge,-1.94,30.06,1567,-1.0,16.4,7.7,59.0,0.0,1.6,9.4,2,15,46,2023,0
2023-02-16,Nyarugenge,-1.94,30.06,1567,-3.0,17.6,7.3,59.0,7.0,1.2,6.5,2,16,47,2023,0
2023-02-17,Nyarugenge,-1.94,30.06,1567,-0.2,17.6,8.7,60.0,0.8,7.7,8.3,2,17,48,2023,0
2023-02-18,Nyarugenge,-1.94,30.06,1567,-0.5,16.5,8.0,60.9,0.0,1.2,12.9,2,18,49,2023,0
2023-02-19,Nyarugenge,-1.94,30.06,1567,-2.6,17.5,7.5,55.8,0.0,3.7,11.9,2,19,50,2023,0
2023-02-20,Nyarugenge,-1.94,30.06,1567,-1.2,16.6,7.7,59.0,0.0,2.3,11.8,2,20,51,2023,0
2023-02-21,Nyarugenge,-1.94,30.06,1567,-0.3,17.2,8.5,60.1,0.0,3.9,9.4,2,21,52,2023,0
2023-02-22,Nyarugenge,-1.94,30.06,1567,-1.4,19.2,8.9,62.1,0.0,4.2,13.3,2,22,53,2023,0
